"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Inorganic chemicals",628,"Fulminates",62838,"Chemical Products",6,79720,2005
"Inorganic chemicals",628,"Silicates",62839,"Chemical Products",6,6105818,2005
"Inorganic chemicals",628,"Borates",62840,"Chemical Products",6,508890,2005
"Inorganic chemicals",628,"Oxometallic or Peroxometallic Acid Salts",62841,"Chemical Products",6,19909526,2005
"Inorganic chemicals",628,"Other Inorganic Acids Salts",62842,"Chemical Products",6,20552827,2005
"Inorganic chemicals",628,"Precious Metal Compounds",62843,"Chemical Products",6,13013863,2005
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,1865565.0000000002,2005
"Inorganic chemicals",628,"Other Isotopes",62845,"Chemical Products",6,59413,2005
"Inorganic chemicals",628,"Rare-Earth Metal Compounds",62846,"Chemical Products",6,2441469,2005
"Inorganic chemicals",628,"Hydrogen peroxide",62847,"Chemical Products",6,32499237,2005
"Inorganic chemicals",628,"Phosphides",62848,"Chemical Products",6,169337,2005
"Inorganic chemicals",628,"Carbides",62849,"Chemical Products",6,25394859,2005
"Inorganic chemicals",628,"Hydrides and other anions",62850,"Chemical Products",6,3437259,2005
"Inorganic chemicals",628,"Inorganic Compounds",62851,"Chemical Products",6,1138722,2005
"Organic chemicals",629,"Acyclic Hydrocarbons",62901,"Chemical Products",6,683380171,2005
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,3808161817,2005
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,185822770,2005
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,26515483,2005
"Organic chemicals",629,"Acyclic Alcohols",62905,"Chemical Products",6,431376579,2005
"Organic chemicals",629,"Cyclic Alcohols",62906,"Chemical Products",6,4625622,2005
"Organic chemicals",629,"Phenols",62907,"Chemical Products",6,224141852,2005
"Organic chemicals",629,"Phenol Derivatives",62908,"Chemical Products",6,2332107,2005
"Organic chemicals",629,"Ethers",62909,"Chemical Products",6,67708021,2005
"Organic chemicals",629,"Epoxides",62910,"Chemical Products",6,52118049,2005
"Organic chemicals",629,"Acetals and Hemiacetals",62911,"Chemical Products",6,235474,2005
"Organic chemicals",629,"Aldehydes",62912,"Chemical Products",6,2474009,2005
"Organic chemicals",629,"Aldehyde Derivatives",62913,"Chemical Products",6,110125,2005
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,124353609,2005
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,178756984,2005
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,190028629,2005
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,2766015910,2005
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,80773599,2005
"Organic chemicals",629,"Phosphoric Esters and Salts",62919,"Chemical Products",6,20509520,2005
"Organic chemicals",629,"Other Esters",62920,"Chemical Products",6,12443482,2005
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,78830021,2005
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,254577108,2005
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,22333619,2005
"Organic chemicals",629,"Carboxyamide Compounds",62924,"Chemical Products",6,100249774,2005
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,20064029,2005
"Organic chemicals",629,"Nitrile Compounds",62926,"Chemical Products",6,278475295,2005
"Organic chemicals",629,"Diazo, Azo or Aoxy Compounds",62927,"Chemical Products",6,29628221,2005
"Organic chemicals",629,"Hydrazine or Hydroxylamine Derivatives",62928,"Chemical Products",6,1798946,2005
"Organic chemicals",629,"Other Nitrogen Compounds",62929,"Chemical Products",6,559419016,2005
"Organic chemicals",629,"Organo-Sulfur Compounds",62930,"Chemical Products",6,23214369,2005
"Organic chemicals",629,"Other Organo-Inorganic Compounds",62931,"Chemical Products",6,38974372,2005
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,16109256,2005
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,271746128,2005
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,103927044,2005
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,13765214,2005
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,39544302,2005
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,594923,2005
"Organic chemicals",629,"Glycosides",62938,"Chemical Products",6,1515386,2005
"Organic chemicals",629,"Vegetable Alkaloids",62939,"Chemical Products",6,1489263,2005
"Organic chemicals",629,"Chemically Pure Sugars",62940,"Chemical Products",6,3734400,2005
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,141211064,2005
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,19494816,2005
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,1147345,2005
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,72339494,2005
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,33382474,2005
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,234487734,2005
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,22942843,2005
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,24772009,2005
"Fertilizers",631,"Animal or Vegetable Fertilizers",63101,"Chemical Products",6,1518767,2005
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,66483974,2005
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,3784715,2005
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,6471931,2005
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,128191612,2005
"Paints, dyes, & varnishes",632,"Vegetable Tanning Extracts",63201,"Chemical Products",6,429224,2005
"Paints, dyes, & varnishes",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,11970070,2005
"Paints, dyes, & varnishes",632,"Vegetable or Animal Dyes",63203,"Chemical Products",6,2703866,2005
"Paints, dyes, & varnishes",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,306198308,2005
"Paints, dyes, & varnishes",632,"Lake Pigments",63205,"Chemical Products",6,5164343,2005
"Paints, dyes, & varnishes",632,"Other Coloring Matter",63206,"Chemical Products",6,97143621,2005
"Paints, dyes, & varnishes",632,"Prepared Pigments",63207,"Chemical Products",6,47542794,2005
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,218124398,2005
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,42314722,2005
"Paints, dyes, & varnishes",632,"Other Paints",63210,"Chemical Products",6,28870785,2005
"Paints, dyes, & varnishes",632,"Prepared Paint Driers",63211,"Chemical Products",6,2491630,2005
"Paints, dyes, & varnishes",632,"Nonaqueous Pigments",63212,"Chemical Products",6,73179489,2005
"Paints, dyes, & varnishes",632,"Artistry Paints",63213,"Chemical Products",6,9353368,2005
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,75650224,2005
"Paints, dyes, & varnishes",632,"Ink",63215,"Chemical Products",6,127168404,2005
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,2540342,2005
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,5036444,2005
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,9284373,2005
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,218907087,2005
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,23458638,2005
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,6470096,2005
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,30898270,2005
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,17206224,2005
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,185117961,2005
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,61937794,2005
"Soap, cleaners, candles, dental, modelling pastes",634,"Waxes",63404,"Chemical Products",6,29496313,2005
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,14272129,2005
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,6346574.999999999,2005
"Soap, cleaners, candles, dental, modelling pastes",634,"Pastes and Waxes",63407,"Chemical Products",6,3784579.0000000005,2005
"Glues, starches, & albuminoid products",635,"Casein",63501,"Chemical Products",6,391517,2005
"Glues, starches, & albuminoid products",635,"Water Soluble Proteins",63502,"Chemical Products",6,59267.00000000001,2005
"Glues, starches, & albuminoid products",635,"Gelatin",63503,"Chemical Products",6,11399723,2005
"Glues, starches, & albuminoid products",635,"Peptones",63504,"Chemical Products",6,1182554,2005
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,3920743,2005
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,172527516,2005
"Glues, starches, & albuminoid products",635,"Enzymes",63507,"Chemical Products",6,2616551,2005
"Explosives, matches, & fireworks",636,"Propellant Powders",63601,"Chemical Products",6,2069224,2005
"Explosives, matches, & fireworks",636,"Prepared Explosives",63602,"Chemical Products",6,1375136,2005
"Explosives, matches, & fireworks",636,"Detonating Fuses",63603,"Chemical Products",6,1699489,2005
"Explosives, matches, & fireworks",636,"Fireworks",63604,"Chemical Products",6,358326,2005
"Explosives, matches, & fireworks",636,"Matches",63605,"Chemical Products",6,349975.00000000006,2005
"Explosives, matches, & fireworks",636,"Pyrophoric Alloys",63606,"Chemical Products",6,6457933,2005
"Photo & movie goods",637,"Photographic Plates",63701,"Chemical Products",6,19818886,2005
"Photo & movie goods",637,"Photographic Film",63702,"Chemical Products",6,37334900,2005
"Photo & movie goods",637,"Photographic Paper",63703,"Chemical Products",6,6942783,2005
"Photo & movie goods",637,"Undeveloped Exposed Photographic Material",63704,"Chemical Products",6,976836,2005
"Photo & movie goods",637,"Developed Exposed Photographic Material",63705,"Chemical Products",6,53093962,2005
"Photo & movie goods",637,"Motion-picture film, exposed and developed",63706,"Chemical Products",6,7685693,2005
"Photo & movie goods",637,"Photographic Chemicals",63707,"Chemical Products",6,71187975,2005
"Chemical products n.e.s.",638,"Artificial Graphite",63801,"Chemical Products",6,4196016,2005
"Chemical products n.e.s.",638,"Activated Carbon",63802,"Chemical Products",6,3758647,2005
"Chemical products n.e.s.",638,"Tall Oil",63803,"Chemical Products",6,1262,2005
"Chemical products n.e.s.",638,"Wood Pulp Lyes",63804,"Chemical Products",6,634027,2005
"Chemical products n.e.s.",638,"Turpentine",63805,"Chemical Products",6,57980,2005
"Chemical products n.e.s.",638,"Rosin",63806,"Chemical Products",6,2951562,2005
"Chemical products n.e.s.",638,"Wood Tar, Oils and Pitch",63807,"Chemical Products",6,2250964,2005
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,70914558,2005
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,57823155,2005
"Chemical products n.e.s.",638,"Metal Pickling Preparations",63810,"Chemical Products",6,32033056,2005
"Chemical products n.e.s.",638,"Antiknock",63811,"Chemical Products",6,13555955,2005
"Chemical products n.e.s.",638,"Prepared Rubber Accelerators",63812,"Chemical Products",6,70467760,2005
"Chemical products n.e.s.",638,"Fire Extinguishers Preparations",63813,"Chemical Products",6,148906,2005
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,34103451,2005
"Chemical products n.e.s.",638,"Reaction and Catalytic Products",63815,"Chemical Products",6,63246273,2005
"Chemical products n.e.s.",638,"Refractory Cements",63816,"Chemical Products",6,4674077,2005
"Chemical products n.e.s.",638,"Alkylbenzenes and Alkylnaphthalenes",63817,"Chemical Products",6,143765324,2005
"Chemical products n.e.s.",638,"Disc Chemicals for Electronics",63818,"Chemical Products",6,266565177,2005
"Chemical products n.e.s.",638,"Hydraulic Brake Fluid",63819,"Chemical Products",6,4866595,2005
"Chemical products n.e.s.",638,"Antifreeze",63820,"Chemical Products",6,2748092,2005
"Chemical products n.e.s.",638,"Micro-Organism Culture Preparations",63821,"Chemical Products",6,4855961,2005
"Chemical products n.e.s.",638,"Laboratory Reagents",63822,"Chemical Products",6,28519976,2005
"Chemical products n.e.s.",638,"Industrial Fatty Acids, Oils and Alcohols",63823,"Chemical Products",6,493138807,2005
"Plastics & articles thereof",739,"Ethylene Polymers",73901,"Plastics and Rubbers",7,2266760124,2005
"Plastics & articles thereof",739,"Propylene Polymers",73902,"Plastics and Rubbers",7,1831928078,2005
"Plastics & articles thereof",739,"Styrene Polymers",73903,"Plastics and Rubbers",7,2716165607,2005
"Plastics & articles thereof",739,"Vinyl Chloride Polymers",73904,"Plastics and Rubbers",7,489515494,2005
"Plastics & articles thereof",739,"Other Vinyl Polymers",73905,"Plastics and Rubbers",7,37540508,2005
"Plastics & articles thereof",739,"Acrylic Polymers",73906,"Plastics and Rubbers",7,213441587,2005
"Plastics & articles thereof",739,"Polyacetals",73907,"Plastics and Rubbers",7,2706736567,2005
"Plastics & articles thereof",739,"Polyamides",73908,"Plastics and Rubbers",7,167643479,2005
"Plastics & articles thereof",739,"Amino-resins",73909,"Plastics and Rubbers",7,111863393,2005
"Plastics & articles thereof",739,"Silicone",73910,"Plastics and Rubbers",7,100148924.00000001,2005
"Plastics & articles thereof",739,"Petroleum Resins",73911,"Plastics and Rubbers",7,105839910,2005
"Plastics & articles thereof",739,"Cellulose",73912,"Plastics and Rubbers",7,89185675,2005
"Plastics & articles thereof",739,"Natural Polymers",73913,"Plastics and Rubbers",7,5633173,2005
"Plastics & articles thereof",739,"Polymer Ion-Exchangers",73914,"Plastics and Rubbers",7,3909979,2005
"Plastics & articles thereof",739,"Scrap Plastic",73915,"Plastics and Rubbers",7,72329841,2005
"Plastics & articles thereof",739,"Monofilament",73916,"Plastics and Rubbers",7,28038267,2005
"Plastics & articles thereof",739,"Plastic Pipes",73917,"Plastics and Rubbers",7,146315275,2005
"Plastics & articles thereof",739,"Plastic Floor Coverings",73918,"Plastics and Rubbers",7,118380855,2005
"Plastics & articles thereof",739,"Self-adhesive Plastics",73919,"Plastics and Rubbers",7,322354252,2005
"Plastics & articles thereof",739,"Raw Plastic Sheeting",73920,"Plastics and Rubbers",7,1121915170,2005
"Plastics & articles thereof",739,"Other Plastic Sheetings",73921,"Plastics and Rubbers",7,728722903,2005
"Plastics & articles thereof",739,"Plastic Wash Basins",73922,"Plastics and Rubbers",7,34938354,2005
"Plastics & articles thereof",739,"Plastic Lids",73923,"Plastics and Rubbers",7,561367693,2005
"Plastics & articles thereof",739,"Plastic Housewares",73924,"Plastics and Rubbers",7,96821047,2005
"Plastics & articles thereof",739,"Plastic Building Materials",73925,"Plastics and Rubbers",7,47350130,2005
"Plastics & articles thereof",739,"Other Plastic Products",73926,"Plastics and Rubbers",7,528390789,2005
"Rubber & articles thereof",740,"Rubber",74001,"Plastics and Rubbers",7,4177631,2005
"Rubber & articles thereof",740,"Synthetic Rubber",74002,"Plastics and Rubbers",7,915002273,2005
"Rubber & articles thereof",740,"Reclaimed Rubber",74003,"Plastics and Rubbers",7,4678917,2005
"Rubber & articles thereof",740,"Scrap Rubber",74004,"Plastics and Rubbers",7,947637,2005
"Rubber & articles thereof",740,"Compounded Unvulcanised Rubber",74005,"Plastics and Rubbers",7,65617780,2005
"Rubber & articles thereof",740,"Unvulcanised Rubber Products",74006,"Plastics and Rubbers",7,7334649,2005
"Rubber & articles thereof",740,"Rubber Thread",74007,"Plastics and Rubbers",7,2873984,2005
"Rubber & articles thereof",740,"Rubber Sheets",74008,"Plastics and Rubbers",7,33035725,2005
"Rubber & articles thereof",740,"Rubber Pipes",74009,"Plastics and Rubbers",7,69257117,2005
"Rubber & articles thereof",740,"Rubber Belting",74010,"Plastics and Rubbers",7,81200803,2005
"Rubber & articles thereof",740,"Rubber Tires",74011,"Plastics and Rubbers",7,2337118474,2005
"Rubber & articles thereof",740,"Used Rubber Tires",74012,"Plastics and Rubbers",7,51530375,2005
"Rubber & articles thereof",740,"Rubber Inner Tubes",74013,"Plastics and Rubbers",7,187446666,2005
"Rubber & articles thereof",740,"Pharmaceutical Rubber Products",74014,"Plastics and Rubbers",7,20514500,2005
"Rubber & articles thereof",740,"Rubber Apparel",74015,"Plastics and Rubbers",7,4919599,2005
"Rubber & articles thereof",740,"Other Rubber Products",74016,"Plastics and Rubbers",7,210409101,2005
"Rubber & articles thereof",740,"Hard Rubber",74017,"Plastics and Rubbers",7,3285554,2005
"Raw hides & skin (non-fur)",841,"Equine and Bovine Hides",84101,"Animal Hides",8,838822,2005
"Raw hides & skin (non-fur)",841,"Sheep Hides",84102,"Animal Hides",8,321321,2005
"Raw hides & skin (non-fur)",841,"Other Hides and Skins",84103,"Animal Hides",8,1701137.9999999998,2005
"Raw hides & skin (non-fur)",841,"Tanned Equine and Bovine Hides",84104,"Animal Hides",8,700687416,2005
"Raw hides & skin (non-fur)",841,"Tanned Sheep Hides",84105,"Animal Hides",8,78353226,2005
"Raw hides & skin (non-fur)",841,"Tanned Goat Hides",84106,"Animal Hides",8,3552744.0000000005,2005
"Raw hides & skin (non-fur)",841,"Leather of Other Animals",84107,"Animal Hides",8,36894094,2005
"Raw hides & skin (non-fur)",841,"Chamois Leather",84108,"Animal Hides",8,1323930,2005
"Raw hides & skin (non-fur)",841,"Patent Leather",84109,"Animal Hides",8,85992058,2005
"Raw hides & skin (non-fur)",841,"Leather Waste",84110,"Animal Hides",8,5680415,2005
"Raw hides & skin (non-fur)",841,"Leather Sheets",84111,"Animal Hides",8,8211391,2005
"Leather articles",842,"Saddlery",84201,"Animal Hides",8,3970918,2005
"Leather articles",842,"Trunks and Cases",84202,"Animal Hides",8,92998199,2005
"Leather articles",842,"Leather Apparel",84203,"Animal Hides",8,45035699,2005
"Leather articles",842,"Leather Used in Machinery",84204,"Animal Hides",8,456170,2005
"Leather articles",842,"Other Leather Articles",84205,"Animal Hides",8,5422099,2005
"Leather articles",842,"Articles of Gut",84206,"Animal Hides",8,73373,2005
"Furskins, articifial fur, & articles",843,"Raw Furskins",84301,"Animal Hides",8,47761,2005
"Furskins, articifial fur, & articles",843,"Tanned Furskins",84302,"Animal Hides",8,7611041,2005
"Furskins, articifial fur, & articles",843,"Furskin Apparel",84303,"Animal Hides",8,8207645,2005
"Furskins, articifial fur, & articles",843,"Artificial Fur",84304,"Animal Hides",8,2065230,2005
"Wood, wood articles, & charcoal",944,"Fuel Wood",94401,"Wood Products",9,204448,2005
"Wood, wood articles, & charcoal",944,"Wood Charcoal",94402,"Wood Products",9,467718,2005
"Wood, wood articles, & charcoal",944,"Rough Wood",94403,"Wood Products",9,1074196,2005
"Wood, wood articles, & charcoal",944,"Wood Stakes",94404,"Wood Products",9,47666,2005
"Wood, wood articles, & charcoal",944,"Wood Wool",94405,"Wood Products",9,5576,2005
"Wood, wood articles, & charcoal",944,"Railroad Ties",94406,"Wood Products",9,462,2005
"Wood, wood articles, & charcoal",944,"Sawn Wood",94407,"Wood Products",9,10803208,2005
"Wood, wood articles, & charcoal",944,"Veneer Sheets",94408,"Wood Products",9,1792857,2005
"Wood, wood articles, & charcoal",944,"Shaped Wood",94409,"Wood Products",9,1017119,2005
"Wood, wood articles, & charcoal",944,"Particle Board",94410,"Wood Products",9,1767502,2005
"Wood, wood articles, & charcoal",944,"Wood Fiberboard",94411,"Wood Products",9,20726750,2005
"Wood, wood articles, & charcoal",944,"Plywood",94412,"Wood Products",9,23234437,2005
"Wood, wood articles, & charcoal",944,"Densified Wood",94413,"Wood Products",9,170235,2005
"Wood, wood articles, & charcoal",944,"Wood Frames",94414,"Wood Products",9,1112875,2005
"Wood, wood articles, & charcoal",944,"Wood Crates",94415,"Wood Products",9,6086941,2005
"Wood, wood articles, & charcoal",944,"Wood Barrels",94416,"Wood Products",9,41367,2005
"Wood, wood articles, & charcoal",944,"Wooden Tool Handles",94417,"Wood Products",9,633517,2005
"Wood, wood articles, & charcoal",944,"Wood Carpentry",94418,"Wood Products",9,7365622,2005
"Wood, wood articles, & charcoal",944,"Wood Kitchenware",94419,"Wood Products",9,1093141,2005
"Wood, wood articles, & charcoal",944,"Wood Ornaments",94420,"Wood Products",9,1881968,2005
"Wood, wood articles, & charcoal",944,"Other Wood Articles",94421,"Wood Products",9,6627040,2005
"Cork & cork articles",945,"Raw Cork",94501,"Wood Products",9,5034,2005
"Cork & cork articles",945,"Debacked Cork",94502,"Wood Products",9,27753,2005
"Cork & cork articles",945,"Natural Cork Articles",94503,"Wood Products",9,607023,2005
"Cork & cork articles",945,"Agglomerated Cork",94504,"Wood Products",9,680970,2005
"Straw & esparto manufactures",946,"Plaiting Products",94601,"Wood Products",9,4987482,2005
"Straw & esparto manufactures",946,"Basketwork",94602,"Wood Products",9,720568,2005
"Wood pulp & paper scrap",1047,"Mechanical Wood Pulp",104701,"Paper Goods",10,2146,2005
"Wood pulp & paper scrap",1047,"Dissolving Grades Chemical Woodpulp",104702,"Paper Goods",10,260861.99999999997,2005
"Wood pulp & paper scrap",1047,"Sulfate Chemical Woodpulp",104703,"Paper Goods",10,981173,2005
"Wood pulp & paper scrap",1047,"Sulfite Chemical Woodpulp",104704,"Paper Goods",10,44552.99999999999,2005
"Wood pulp & paper scrap",1047,"Semi chemical Woodpulp",104705,"Paper Goods",10,19135,2005
"Wood pulp & paper scrap",1047,"Recovered Paper Pulp",104706,"Paper Goods",10,118923,2005
"Wood pulp & paper scrap",1047,"Recovered Paper",104707,"Paper Goods",10,7136460,2005
"Paper articles",1048,"Newsprint",104801,"Paper Goods",10,300732001,2005
"Paper articles",1048,"Uncoated Paper",104802,"Paper Goods",10,31298964,2005
"Paper articles",1048,"Tissue",104803,"Paper Goods",10,5340640,2005
"Paper articles",1048,"Kraft Paper",104804,"Paper Goods",10,63961527,2005
"Paper articles",1048,"Other Uncoated Paper",104805,"Paper Goods",10,115927808,2005
"Paper articles",1048,"Vegetable Parchment",104806,"Paper Goods",10,18925307,2005
"Paper articles",1048,"Composite Paper",104807,"Paper Goods",10,3814593,2005
"Paper articles",1048,"Corrugated Paper",104808,"Paper Goods",10,4703053,2005
"Paper articles",1048,"Carbon Paper",104809,"Paper Goods",10,55487427,2005
"Paper articles",1048,"Kaolin Coated Paper",104810,"Paper Goods",10,1396826823,2005
"Paper articles",1048,"Cellulose Fibers Paper",104811,"Paper Goods",10,90943423,2005
"Paper articles",1048,"Paper Pulp Filter Blocks",104812,"Paper Goods",10,285505,2005
"Paper articles",1048,"Cigarette Paper",104813,"Paper Goods",10,924659,2005
"Paper articles",1048,"Wallpaper",104814,"Paper Goods",10,11972938,2005
"Paper articles",1048,"Paper Floor Coverings",104815,"Paper Goods",10,181571,2005
"Paper articles",1048,"Other Carbon Paper",104816,"Paper Goods",10,4753785,2005
"Paper articles",1048,"Letter Stock",104817,"Paper Goods",10,5472651,2005
"Paper articles",1048,"Toilet Paper",104818,"Paper Goods",10,87591884,2005
"Paper articles",1048,"Paper Containers",104819,"Paper Goods",10,115479220,2005
"Paper articles",1048,"Paper Notebooks",104820,"Paper Goods",10,65907628,2005
"Paper articles",1048,"Paper Labels",104821,"Paper Goods",10,89172591,2005
"Paper articles",1048,"Paper Spools",104822,"Paper Goods",10,2694860,2005
"Paper articles",1048,"Shaped Paper",104823,"Paper Goods",10,59415401,2005
"Books, newspapers, & other prints",1049,"Brochures",104901,"Paper Goods",10,96257841,2005
"Books, newspapers, & other prints",1049,"Newspapers",104902,"Paper Goods",10,9462355,2005
"Books, newspapers, & other prints",1049,"Children's Picture Books",104903,"Paper Goods",10,1157075,2005
"Books, newspapers, & other prints",1049,"Sheet Music",104904,"Paper Goods",10,53056,2005
"Books, newspapers, & other prints",1049,"Maps",104905,"Paper Goods",10,1098230,2005
"Books, newspapers, & other prints",1049,"Architectural Plans",104906,"Paper Goods",10,4923834,2005
"Books, newspapers, & other prints",1049,"Documents of title (bonds etc) and unused stamps",104907,"Paper Goods",10,311320,2005
"Books, newspapers, & other prints",1049,"Decals",104908,"Paper Goods",10,25772737,2005
"Books, newspapers, & other prints",1049,"Postcards",104909,"Paper Goods",10,7989186,2005
"Books, newspapers, & other prints",1049,"Calendars",104910,"Paper Goods",10,34058138,2005
"Books, newspapers, & other prints",1049,"Other Printed Material",104911,"Paper Goods",10,42233048,2005
"Silk",1150,"Silk-worm Cocoons",115001,"Textiles",11,12854.000000000002,2005
"Silk",1150,"Raw Silk",115002,"Textiles",11,475025,2005
"Silk",1150,"Silk Waste",115003,"Textiles",11,73009,2005
"Silk",1150,"Non-Retail Silk Yarn",115004,"Textiles",11,613544.9999999999,2005
"Silk",1150,"Silk Waste Yarn",115005,"Textiles",11,200036,2005
"Silk",1150,"Retail Silk Yarn",115006,"Textiles",11,56982,2005
"Silk",1150,"Silk Fabrics",115007,"Textiles",11,146583330,2005
"Wool & animal hair",1151,"Wool",115101,"Textiles",11,979829,2005
"Wool & animal hair",1151,"Animal Hair",115102,"Textiles",11,11834,2005
"Wool & animal hair",1151,"Wool or Animal Hair Waste",115103,"Textiles",11,57399,2005
"Wool & animal hair",1151,"Garnetted Wool or Animal Hair",115104,"Textiles",11,141327,2005
"Wool & animal hair",1151,"Prepared Wool or Animal Hair",115105,"Textiles",11,5929092,2005
"Wool & animal hair",1151,"Non-Retail Carded Wool Yarn",115106,"Textiles",11,16531966,2005
"Wool & animal hair",1151,"Non-Retail Combed Wool Yarn",115107,"Textiles",11,17372735,2005
"Wool & animal hair",1151,"Non-Retail Animal Hair Yarn",115108,"Textiles",11,655992,2005
"Wool & animal hair",1151,"Retail Wool or Animal Hair Yarn",115109,"Textiles",11,779636,2005
"Wool & animal hair",1151,"Horsehair Yarn",115110,"Textiles",11,1619,2005
"Wool & animal hair",1151,"Carded Wool or Animal Hair Fabric",115111,"Textiles",11,33890609,2005
"Wool & animal hair",1151,"Combed Wool or Animal Hair Fabric",115112,"Textiles",11,76688821,2005
"Wool & animal hair",1151,"Horsehair Fabric",115113,"Textiles",11,104791,2005
"Cotton",1152,"Raw Cotton",115201,"Textiles",11,3171301,2005
"Cotton",1152,"Cotton Waste",115202,"Textiles",11,8748564,2005
"Cotton",1152,"Prepared Cotton",115203,"Textiles",11,5842693,2005
"Cotton",1152,"Cotton Sewing Thread",115204,"Textiles",11,4510989,2005
"Cotton",1152,"Non-Retail Pure Cotton Yarn",115205,"Textiles",11,104324687,2005
"Cotton",1152,"Non-Retail Mixed Cotton Yarn",115206,"Textiles",11,15913475,2005
"Cotton",1152,"Retail Cotton Yarn",115207,"Textiles",11,1808230,2005
"Cotton",1152,"Light Pure Woven Cotton",115208,"Textiles",11,257836392,2005
"Cotton",1152,"Heavy Pure Woven Cotton",115209,"Textiles",11,173954081,2005
"Cotton",1152,"Light Mixed Woven Cotton",115210,"Textiles",11,220577434,2005
"Cotton",1152,"Heavy Mixed Woven Cotton",115211,"Textiles",11,71799981,2005
"Cotton",1152,"Other Cotton Fabrics",115212,"Textiles",11,16808022,2005
"Vegetable textile fibers, paper yarn & fabrics",1153,"Flax Fibers",115301,"Textiles",11,35862,2005
"Vegetable textile fibers, paper yarn & fabrics",1153,"Hemp Fibers",115302,"Textiles",11,53332,2005
"Vegetable textile fibers, paper yarn & fabrics",1153,"Jute and Other Textile Fibers",115303,"Textiles",11,118339,2005
