"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,72666355,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,112109439,1995
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,13313004.999999998,1995
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,8296581,1995
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,32211973,1995
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,11900452,1995
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,3776401,1995
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,122367459,1995
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,2180424,1995
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,7832094,1995
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,3904586,1995
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,16382960,1995
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,443736,1995
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,531226,1995
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,57920291,1995
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,172396688,1995
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,208125,1995
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,25886220,1995
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,61048438,1995
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,13523246,1995
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,190024241,1995
"Food residues & wastes; animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,1173875,1995
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,114870389,1995
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,5381650,1995
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,60419531,1995
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,65397167.99999999,1995
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,576094304,1995
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,496579,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,35107897,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,193451,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,27241028,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,10677934,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,27178819,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,3213154,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,55947581,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,22215502,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Chalk",52509,"Mineral Products",5,360991,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,96194958,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,3959580,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,3315969.0000000005,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,10622169,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,1692906.9999999998,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,3300691,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,24213967,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,3156896,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,850831,1995
