"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Animal or vegetable fats, oils, & waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,2438877,1995
"Animal or vegetable fats, oils, & waxes",315,"Stearic Acid",31519,"Animal and Vegetable Bi-Products",3,89128767,1995
"Animal or vegetable fats, oils, & waxes",315,"Glycerol",31520,"Animal and Vegetable Bi-Products",3,8670951,1995
"Animal or vegetable fats, oils, & waxes",315,"Vegetable waxes and beeswax",31521,"Animal and Vegetable Bi-Products",3,328684,1995
"Animal or vegetable fats, oils, & waxes",315,"Fat and Oil Residues",31522,"Animal and Vegetable Bi-Products",3,653229,1995
"Preparations of fish, crustacenas, & molluscs",416,"Sausages",41601,"Foodstuffs",4,220303,1995
"Preparations of fish, crustacenas, & molluscs",416,"Other Prepared Meat",41602,"Foodstuffs",4,4579473,1995
"Preparations of fish, crustacenas, & molluscs",416,"Animal Extracts",41603,"Foodstuffs",4,810661,1995
"Preparations of fish, crustacenas, & molluscs",416,"Processed Fish",41604,"Foodstuffs",4,4821281,1995
"Preparations of fish, crustacenas, & molluscs",416,"Processed Crustaceans",41605,"Foodstuffs",4,8333121,1995
"Sugars & confectioneries",417,"Raw Sugar",41701,"Foodstuffs",4,879254906,1995
"Sugars & confectioneries",417,"Other Sugars",41702,"Foodstuffs",4,4569127,1995
"Sugars & confectioneries",417,"Molasses",41703,"Foodstuffs",4,4853610,1995
"Sugars & confectioneries",417,"Confectionery Sugar",41704,"Foodstuffs",4,25857227,1995
"Cocoa & cocoa preparations",418,"Cocoa Beans",41801,"Foodstuffs",4,37040973,1995
"Cocoa & cocoa preparations",418,"Cocoa Shells",41802,"Foodstuffs",4,185447.99999999997,1995
"Cocoa & cocoa preparations",418,"Cocoa Paste",41803,"Foodstuffs",4,232478,1995
"Cocoa & cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,1645189,1995
"Cocoa & cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,349754,1995
"Cocoa & cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,14063549,1995
"Preparations of cereals, flour, starch or milk",419,"Malt Extract",41901,"Foodstuffs",4,14010138,1995
"Preparations of cereals, flour, starch or milk",419,"Pasta",41902,"Foodstuffs",4,6693623,1995
"Preparations of cereals, flour, starch or milk",419,"Tapioca",41903,"Foodstuffs",4,241483,1995
"Preparations of cereals, flour, starch or milk",419,"Prepared Cereals",41904,"Foodstuffs",4,1594510,1995
"Preparations of cereals, flour, starch or milk",419,"Baked Goods",41905,"Foodstuffs",4,11156457,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,279845,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,164261,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Mushrooms",42003,"Foodstuffs",4,1607144,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,835859,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,1806540,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,567650,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,1959324,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,5472806,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,5303526,1995
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,1370363,1995
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,1828971,1995
