"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Preparations of fish, crustacenas, & molluscs",416,"Processed Fish",41604,"Foodstuffs",4,753729813,1995
"Preparations of fish, crustacenas, & molluscs",416,"Processed Crustaceans",41605,"Foodstuffs",4,223751782,1995
"Sugars & confectioneries",417,"Raw Sugar",41701,"Foodstuffs",4,188908019,1995
"Sugars & confectioneries",417,"Other Sugars",41702,"Foodstuffs",4,12469523,1995
"Sugars & confectioneries",417,"Molasses",41703,"Foodstuffs",4,519727.00000000006,1995
"Sugars & confectioneries",417,"Confectionery Sugar",41704,"Foodstuffs",4,56762554,1995
"Cocoa & cocoa preparations",418,"Cocoa Beans",41801,"Foodstuffs",4,672434,1995
"Cocoa & cocoa preparations",418,"Cocoa Paste",41803,"Foodstuffs",4,34091,1995
"Cocoa & cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,33243469.999999996,1995
"Cocoa & cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,527754,1995
"Cocoa & cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,10789009,1995
"Preparations of cereals, flour, starch or milk",419,"Malt Extract",41901,"Foodstuffs",4,15093612,1995
"Preparations of cereals, flour, starch or milk",419,"Pasta",41902,"Foodstuffs",4,156688453,1995
"Preparations of cereals, flour, starch or milk",419,"Tapioca",41903,"Foodstuffs",4,2563568,1995
"Preparations of cereals, flour, starch or milk",419,"Prepared Cereals",41904,"Foodstuffs",4,12205603,1995
"Preparations of cereals, flour, starch or milk",419,"Baked Goods",41905,"Foodstuffs",4,41766391,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,19696431,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,44166689,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Mushrooms",42003,"Foodstuffs",4,282617402,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,36040106.00000001,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,373892552,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,46117016,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,4084779,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,388311986,1995
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,33450374,1995
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,12231920,1995
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,5395312,1995
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,58868925,1995
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,8190951,1995
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,608929,1995
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,134153716,1995
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,194158836,1995
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,34513752,1995
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,55263302,1995
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,4712885,1995
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,1273387,1995
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,24229521,1995
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,19382201,1995
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,66367430,1995
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,3325084,1995
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,2860863,1995
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,3136223,1995
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,80025823,1995
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,180931213,1995
"Food residues & wastes; animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,7802014,1995
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,43146705,1995
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,6367161,1995
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,60926702,1995
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,116466497,1995
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,799956488,1995
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,38159047,1995
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,12428312,1995
