"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,26804,1996
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,907.9999999999999,1996
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,70432,1996
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,15930,1996
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,126351,1996
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,6823,1996
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,29118,1996
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,33788,1996
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,23624,1996
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,151052,1996
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,46560.99999999999,1996
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,164617,1996
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,2357455,1996
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,835918,1996
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,571.0000000000001,1996
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,1793.0000000000002,1996
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,1411,1996
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,60684,1996
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,8509,1996
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,8593,1996
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,30228,1996
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,9401,1996
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,2374,1996
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,11630.999999999998,1996
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,7714812,1996
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,2728,1996
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,16065995.999999998,1996
"Inorganic chemicals",628,"Phosphinates (hypophosphites) and phosphonates (phosphites)",62835,"Chemical Products",6,9974,1996
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,3409,1996
"Inorganic chemicals",628,"Inorganic Compounds",62851,"Chemical Products",6,1149,1996
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,712.0000000000001,1996
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,630,1996
"Organic chemicals",629,"Other Organo-Inorganic Compounds",62931,"Chemical Products",6,87143.99999999999,1996
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,64640,1996
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,13877,1996
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,4395,1996
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,3517,1996
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,52543.00000000001,1996
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,767940,1996
"Fertilizers",631,"Animal or Vegetable Fertilizers",63101,"Chemical Products",6,44802,1996
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,84373780,1996
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,3494720.9999999995,1996
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,26693982,1996
"Paints, dyes, & varnishes",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,95547,1996
"Paints, dyes, & varnishes",632,"Lake Pigments",63205,"Chemical Products",6,3288.0000000000005,1996
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,51785,1996
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,5875,1996
"Paints, dyes, & varnishes",632,"Artistry Paints",63213,"Chemical Products",6,2675,1996
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,9622,1996
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,176408.99999999997,1996
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,6254,1996
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,22234,1996
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,335818,1996
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,21493,1996
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,22201,1996
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,260975,1996
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,11288,1996
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,74480,1996
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,23651,1996
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,1395,1996
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,2421,1996
"Glues, starches, & albuminoid products",635,"Gelatin",63503,"Chemical Products",6,130575,1996
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,39254,1996
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,36216,1996
"Explosives, matches, & fireworks",636,"Pyrophoric Alloys",63606,"Chemical Products",6,14982.000000000002,1996
"Photo & movie goods",637,"Photographic Paper",63703,"Chemical Products",6,3069,1996
"Photo & movie goods",637,"Motion-picture film, exposed and developed",63706,"Chemical Products",6,46383,1996
"Photo & movie goods",637,"Photographic Chemicals",63707,"Chemical Products",6,792.9999999999999,1996
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,1273673,1996
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,3841,1996
"Chemical products n.e.s.",638,"Prepared Rubber Accelerators",63812,"Chemical Products",6,3641,1996
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,2583.9999999999995,1996
"Chemical products n.e.s.",638,"Industrial Fatty Acids, Oils and Alcohols",63823,"Chemical Products",6,27199,1996
"Plastics & articles thereof",739,"Other Vinyl Polymers",73905,"Plastics and Rubbers",7,15546,1996
"Plastics & articles thereof",739,"Natural Polymers",73913,"Plastics and Rubbers",7,430287,1996
"Plastics & articles thereof",739,"Plastic Pipes",73917,"Plastics and Rubbers",7,28230,1996
"Plastics & articles thereof",739,"Plastic Floor Coverings",73918,"Plastics and Rubbers",7,43600,1996
"Plastics & articles thereof",739,"Self-adhesive Plastics",73919,"Plastics and Rubbers",7,5722,1996
"Plastics & articles thereof",739,"Raw Plastic Sheeting",73920,"Plastics and Rubbers",7,34252,1996
"Plastics & articles thereof",739,"Other Plastic Sheetings",73921,"Plastics and Rubbers",7,39087,1996
"Plastics & articles thereof",739,"Plastic Lids",73923,"Plastics and Rubbers",7,8114477,1996
"Plastics & articles thereof",739,"Plastic Housewares",73924,"Plastics and Rubbers",7,2418036.0000000005,1996
"Plastics & articles thereof",739,"Plastic Building Materials",73925,"Plastics and Rubbers",7,15294,1996
"Plastics & articles thereof",739,"Other Plastic Products",73926,"Plastics and Rubbers",7,883912,1996
"Rubber & articles thereof",740,"Rubber",74001,"Plastics and Rubbers",7,46155,1996
"Rubber & articles thereof",740,"Rubber Tires",74011,"Plastics and Rubbers",7,12557,1996
"Rubber & articles thereof",740,"Used Rubber Tires",74012,"Plastics and Rubbers",7,14723,1996
"Rubber & articles thereof",740,"Rubber Inner Tubes",74013,"Plastics and Rubbers",7,1364,1996
"Rubber & articles thereof",740,"Pharmaceutical Rubber Products",74014,"Plastics and Rubbers",7,35542,1996
"Rubber & articles thereof",740,"Other Rubber Products",74016,"Plastics and Rubbers",7,3175,1996
"Rubber & articles thereof",740,"Hard Rubber",74017,"Plastics and Rubbers",7,10078,1996
"Raw hides & skin (non-fur)",841,"Equine and Bovine Hides",84101,"Animal Hides",8,126894,1996
"Raw hides & skin (non-fur)",841,"Sheep Hides",84102,"Animal Hides",8,22857,1996
"Raw hides & skin (non-fur)",841,"Other Hides and Skins",84103,"Animal Hides",8,64057,1996
"Raw hides & skin (non-fur)",841,"Tanned Equine and Bovine Hides",84104,"Animal Hides",8,227212928,1996
"Raw hides & skin (non-fur)",841,"Tanned Sheep Hides",84105,"Animal Hides",8,2849404,1996
"Raw hides & skin (non-fur)",841,"Tanned Goat Hides",84106,"Animal Hides",8,50133119,1996
"Raw hides & skin (non-fur)",841,"Leather of Other Animals",84107,"Animal Hides",8,897978,1996
"Raw hides & skin (non-fur)",841,"Chamois Leather",84108,"Animal Hides",8,4221,1996
"Raw hides & skin (non-fur)",841,"Patent Leather",84109,"Animal Hides",8,163860.00000000003,1996
"Raw hides & skin (non-fur)",841,"Leather Waste",84110,"Animal Hides",8,28104,1996
"Raw hides & skin (non-fur)",841,"Leather Sheets",84111,"Animal Hides",8,19809,1996
"Leather articles",842,"Saddlery",84201,"Animal Hides",8,18186,1996
"Leather articles",842,"Trunks and Cases",84202,"Animal Hides",8,10010158,1996
"Leather articles",842,"Leather Apparel",84203,"Animal Hides",8,1861633,1996
"Leather articles",842,"Leather Used in Machinery",84204,"Animal Hides",8,89766,1996
"Leather articles",842,"Other Leather Articles",84205,"Animal Hides",8,541813,1996
"Leather articles",842,"Articles of Gut",84206,"Animal Hides",8,599,1996
"Furskins, articifial fur, & articles",843,"Tanned Furskins",84302,"Animal Hides",8,2583.9999999999995,1996
"Furskins, articifial fur, & articles",843,"Furskin Apparel",84303,"Animal Hides",8,1368,1996
"Furskins, articifial fur, & articles",843,"Artificial Fur",84304,"Animal Hides",8,43897,1996
"Wood, wood articles, & charcoal",944,"Fuel Wood",94401,"Wood Products",9,52623,1996
"Wood, wood articles, & charcoal",944,"Rough Wood",94403,"Wood Products",9,57052,1996
"Wood, wood articles, & charcoal",944,"Wood Stakes",94404,"Wood Products",9,19809978,1996
"Wood, wood articles, & charcoal",944,"Sawn Wood",94407,"Wood Products",9,6843,1996
"Wood, wood articles, & charcoal",944,"Veneer Sheets",94408,"Wood Products",9,23125,1996
"Wood, wood articles, & charcoal",944,"Particle Board",94410,"Wood Products",9,5840,1996
"Wood, wood articles, & charcoal",944,"Densified Wood",94413,"Wood Products",9,48765,1996
"Wood, wood articles, & charcoal",944,"Wood Frames",94414,"Wood Products",9,25412,1996
"Wood, wood articles, & charcoal",944,"Wood Crates",94415,"Wood Products",9,1897,1996
"Wood, wood articles, & charcoal",944,"Wood Carpentry",94418,"Wood Products",9,9035,1996
"Wood, wood articles, & charcoal",944,"Wood Kitchenware",94419,"Wood Products",9,4629,1996
"Wood, wood articles, & charcoal",944,"Wood Ornaments",94420,"Wood Products",9,72959,1996
"Wood, wood articles, & charcoal",944,"Other Wood Articles",94421,"Wood Products",9,79731.00000000001,1996
"Cork & cork articles",945,"Agglomerated Cork",94504,"Wood Products",9,959.0000000000001,1996
"Straw & esparto manufactures",946,"Plaiting Products",94601,"Wood Products",9,84627,1996
"Straw & esparto manufactures",946,"Basketwork",94602,"Wood Products",9,2429926,1996
"Paper articles",1048,"Uncoated Paper",104802,"Paper Goods",10,14850,1996
"Paper articles",1048,"Tissue",104803,"Paper Goods",10,9182,1996
"Paper articles",1048,"Kraft Paper",104804,"Paper Goods",10,2145,1996
"Paper articles",1048,"Other Uncoated Paper",104805,"Paper Goods",10,5225,1996
"Paper articles",1048,"Kaolin Coated Paper",104810,"Paper Goods",10,49998,1996
"Paper articles",1048,"Cellulose Fibers Paper",104811,"Paper Goods",10,8515,1996
"Paper articles",1048,"Wallpaper",104814,"Paper Goods",10,10458,1996
"Paper articles",1048,"Letter Stock",104817,"Paper Goods",10,41403,1996
"Paper articles",1048,"Toilet Paper",104818,"Paper Goods",10,255864,1996
"Paper articles",1048,"Paper Containers",104819,"Paper Goods",10,69140,1996
"Paper articles",1048,"Paper Notebooks",104820,"Paper Goods",10,128587,1996
"Paper articles",1048,"Paper Labels",104821,"Paper Goods",10,44365,1996
"Paper articles",1048,"Shaped Paper",104823,"Paper Goods",10,723367,1996
"Books, newspapers, & other prints",1049,"Brochures",104901,"Paper Goods",10,177461,1996
"Books, newspapers, & other prints",1049,"Newspapers",104902,"Paper Goods",10,93297,1996
"Books, newspapers, & other prints",1049,"Children's Picture Books",104903,"Paper Goods",10,645.9999999999999,1996
"Books, newspapers, & other prints",1049,"Maps",104905,"Paper Goods",10,1329,1996
"Books, newspapers, & other prints",1049,"Documents of title (bonds etc) and unused stamps",104907,"Paper Goods",10,2112,1996
"Books, newspapers, & other prints",1049,"Decals",104908,"Paper Goods",10,39423,1996
"Books, newspapers, & other prints",1049,"Postcards",104909,"Paper Goods",10,144176,1996
"Books, newspapers, & other prints",1049,"Calendars",104910,"Paper Goods",10,45356,1996
"Books, newspapers, & other prints",1049,"Other Printed Material",104911,"Paper Goods",10,30906,1996
"Silk",1150,"Silk Waste Yarn",115005,"Textiles",11,24484,1996
"Silk",1150,"Silk Fabrics",115007,"Textiles",11,125163,1996
"Wool & animal hair",1151,"Animal Hair",115102,"Textiles",11,22869,1996
"Wool & animal hair",1151,"Non-Retail Carded Wool Yarn",115106,"Textiles",11,16614,1996
"Wool & animal hair",1151,"Retail Wool or Animal Hair Yarn",115109,"Textiles",11,9302.999999999998,1996
"Wool & animal hair",1151,"Carded Wool or Animal Hair Fabric",115111,"Textiles",11,37281,1996
"Cotton",1152,"Raw Cotton",115201,"Textiles",11,531105,1996
"Cotton",1152,"Cotton Waste",115202,"Textiles",11,106051,1996
"Cotton",1152,"Cotton Sewing Thread",115204,"Textiles",11,3826,1996
"Cotton",1152,"Non-Retail Pure Cotton Yarn",115205,"Textiles",11,623066,1996
"Cotton",1152,"Light Pure Woven Cotton",115208,"Textiles",11,8247246,1996
"Cotton",1152,"Heavy Pure Woven Cotton",115209,"Textiles",11,1204362,1996
"Cotton",1152,"Light Mixed Woven Cotton",115210,"Textiles",11,24092,1996
"Cotton",1152,"Heavy Mixed Woven Cotton",115211,"Textiles",11,584515,1996
"Cotton",1152,"Other Cotton Fabrics",115212,"Textiles",11,90840,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Flax Fibers",115301,"Textiles",11,279124,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Hemp Fibers",115302,"Textiles",11,24820,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Jute and Other Textile Fibers",115303,"Textiles",11,104871137,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Sisal, Agave, raw, processed, not spun, tow and waste",115304,"Textiles",11,22136.999999999996,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Coconut and Other Vegetable Fibers",115305,"Textiles",11,39991,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Jute Yarn",115307,"Textiles",11,103430902,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Other Vegetable Fibers Yarn",115308,"Textiles",11,83784,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Flax Woven Fabric",115309,"Textiles",11,102460,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Jute Woven Fabric",115310,"Textiles",11,71912658,1996
"Vegetable textile fibers, paper yarn & fabrics",1153,"Other Vegetable Fibers Fabric",115311,"Textiles",11,271517,1996
"Man-made filaments",1154,"Artificial Filament Sewing Thread",115401,"Textiles",11,13087,1996
"Man-made filaments",1154,"Non-Retail Synthetic Filament Yarn",115402,"Textiles",11,76263,1996
"Man-made filaments",1154,"Synthetic Monofilament",115404,"Textiles",11,1370,1996
"Man-made filaments",1154,"Synthetic Filament Yarn Woven Fabric",115407,"Textiles",11,259491,1996
"Man-made filaments",1154,"Artificial Filament Yarn Woven Fabric",115408,"Textiles",11,190649,1996
"Man-made staple fibres",1155,"Unprocessed Synthetic Staple Fibers",115503,"Textiles",11,235224,1996
"Man-made staple fibres",1155,"Artificial Fibers Waste",115505,"Textiles",11,258287,1996
"Man-made staple fibres",1155,"Non-Retail Synthetic Staple Fibers Yarn",115509,"Textiles",11,83439,1996
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Yarn",115510,"Textiles",11,125724,1996
"Man-made staple fibres",1155,"Synthetic Fabrics",115512,"Textiles",11,15040,1996
"Man-made staple fibres",1155,"Light Synthetic Cotton Fabrics",115513,"Textiles",11,635724.9999999999,1996
"Man-made staple fibres",1155,"Heavy Synthetic Cotton Fabrics",115514,"Textiles",11,3257011,1996
"Man-made staple fibres",1155,"Other Synthetic Fabrics",115515,"Textiles",11,24208484.000000004,1996
"Man-made staple fibres",1155,"Woven Fabric of Synthetic Staple Fibers",115516,"Textiles",11,425656,1996
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Wadding",115601,"Textiles",11,1528,1996
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Felt",115602,"Textiles",11,1710.9999999999998,1996
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Non-woven Textiles",115603,"Textiles",11,28230,1996
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Rubber Textiles",115604,"Textiles",11,7032.999999999999,1996
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Gimp Yarn",115606,"Textiles",11,520,1996
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine and Rope",115607,"Textiles",11,43887991,1996
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",115608,"Textiles",11,349227,1996
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Other Articles of Twine and Rope",115609,"Textiles",11,1091340,1996
"Carpets & textile floor covers",1157,"Knotted Carpets",115701,"Textiles",11,2444600,1996
"Carpets & textile floor covers",1157,"Hand-Woven Rugs",115702,"Textiles",11,2450487,1996
"Carpets & textile floor covers",1157,"Tufted Carpets",115703,"Textiles",11,4340437,1996
"Carpets & textile floor covers",1157,"Felt Carpets",115704,"Textiles",11,57765,1996
"Carpets & textile floor covers",1157,"Other Carpets",115705,"Textiles",11,974916,1996
"Special woven fabrics and tapestries",1158,"Woven Fabrics",115801,"Textiles",11,13446,1996
"Special woven fabrics and tapestries",1158,"Terry Fabric",115802,"Textiles",11,38438326,1996
"Special woven fabrics and tapestries",1158,"Tulles and Net Fabric",115804,"Textiles",11,281333,1996
"Special woven fabrics and tapestries",1158,"Hand-Woven Tapestries",115805,"Textiles",11,1935,1996
"Special woven fabrics and tapestries",1158,"Narrow Woven Fabric",115806,"Textiles",11,422076,1996
"Special woven fabrics and tapestries",1158,"Labels",115807,"Textiles",11,98177,1996
"Special woven fabrics and tapestries",1158,"Ornamental Trimmings",115808,"Textiles",11,64573,1996
"Special woven fabrics and tapestries",1158,"Embroidery",115810,"Textiles",11,39426,1996
"Special woven fabrics and tapestries",1158,"Quilted Textiles",115811,"Textiles",11,501306,1996
"Coated, covered, & laminated fabrics for industrial use",1159,"Polyamide Fabric",115902,"Textiles",11,22454,1996
"Coated, covered, & laminated fabrics for industrial use",1159,"Plastic Coated Textile Fabric",115903,"Textiles",11,56663,1996
"Coated, covered, & laminated fabrics for industrial use",1159,"Linoleum",115904,"Textiles",11,60196.00000000001,1996
"Coated, covered, & laminated fabrics for industrial use",1159,"Textile Wall Coverings",115905,"Textiles",11,3602.9999999999995,1996
"Coated, covered, & laminated fabrics for industrial use",1159,"Textiles for technical uses",115911,"Textiles",11,50140,1996
"Knitted fabrics",1160,"Pile Fabric",116001,"Textiles",11,12888,1996
"Knitted fabrics",1160,"Light Rubberized Knitted Fabric",116002,"Textiles",11,3673014,1996
"Knitted clothing accesories",1161,"Knit Men's Coats",116101,"Textiles",11,12975351,1996
"Knitted clothing accesories",1161,"Knit Women's Coats",116102,"Textiles",11,5997044,1996
"Knitted clothing accesories",1161,"Knit Men's Suits",116103,"Textiles",11,37660645,1996
"Knitted clothing accesories",1161,"Knit Women's Suits",116104,"Textiles",11,45667800,1996
"Knitted clothing accesories",1161,"Knit Men's Shirts",116105,"Textiles",11,126943280,1996
"Knitted clothing accesories",1161,"Knit Women's Shirts",116106,"Textiles",11,28223898,1996
"Knitted clothing accesories",1161,"Knit Men's Undergarments",116107,"Textiles",11,15733764.000000002,1996
"Knitted clothing accesories",1161,"Knit Women's Undergarments",116108,"Textiles",11,47464975,1996
"Knitted clothing accesories",1161,"Knit T-shirts",116109,"Textiles",11,407266208,1996
"Knitted clothing accesories",1161,"Knit Sweaters",116110,"Textiles",11,330524140,1996
"Knitted clothing accesories",1161,"Knit Babies' Garments",116111,"Textiles",11,21582279,1996
"Knitted clothing accesories",1161,"Knit Active Wear",116112,"Textiles",11,27793581,1996
"Knitted clothing accesories",1161,"Garments of Impregnated Fabric",116113,"Textiles",11,538020,1996
"Knitted clothing accesories",1161,"Other Knit Garments",116114,"Textiles",11,5404102,1996
"Knitted clothing accesories",1161,"Knit Socks and Hosiery",116115,"Textiles",11,4757631,1996
"Knitted clothing accesories",1161,"Knit Gloves",116116,"Textiles",11,3800883,1996
"Knitted clothing accesories",1161,"Other Knit Clothing Accessories",116117,"Textiles",11,742458.0000000001,1996
"Non-knitted clothing accesories",1162,"Non-Knit Men's Coats",116201,"Textiles",11,202233835,1996
"Non-knitted clothing accesories",1162,"Non-Knit Women's Coats",116202,"Textiles",11,127585829,1996
"Non-knitted clothing accesories",1162,"Non-Knit Men's Suits",116203,"Textiles",11,360005314,1996
"Non-knitted clothing accesories",1162,"Non-Knit Women's Suits",116204,"Textiles",11,209065496,1996
"Non-knitted clothing accesories",1162,"Non-Knit Men's Shirts",116205,"Textiles",11,711772009,1996
"Non-knitted clothing accesories",1162,"Non-Knit Women's Shirts",116206,"Textiles",11,139795428,1996
"Non-knitted clothing accesories",1162,"Non-Knit Men's Undergarments",116207,"Textiles",11,27910746,1996
"Non-knitted clothing accesories",1162,"Non-Knit Women's Undergarments",116208,"Textiles",11,45081114,1996
"Non-knitted clothing accesories",1162,"Non-Knit Babies' Garments",116209,"Textiles",11,29005195,1996
"Non-knitted clothing accesories",1162,"Felt or Coated Fabric Garments",116210,"Textiles",11,23641626,1996
"Non-knitted clothing accesories",1162,"Non-Knit Active Wear",116211,"Textiles",11,132001099,1996
"Non-knitted clothing accesories",1162,"Other Women's Undergarments",116212,"Textiles",11,9395242,1996
"Non-knitted clothing accesories",1162,"Handkerchiefs",116213,"Textiles",11,152496,1996
"Non-knitted clothing accesories",1162,"Scarves",116214,"Textiles",11,363015,1996
"Non-knitted clothing accesories",1162,"Neck Ties",116215,"Textiles",11,948898,1996
"Non-knitted clothing accesories",1162,"Non-Knit Gloves",116216,"Textiles",11,636057,1996
"Non-knitted clothing accesories",1162,"Other Non-Knit Clothing Accessories",116217,"Textiles",11,269766,1996
"Used clothes & textile articles",1163,"Blankets",116301,"Textiles",11,1053327,1996
"Used clothes & textile articles",1163,"House Linens",116302,"Textiles",11,27477989,1996
"Used clothes & textile articles",1163,"Window Dressings",116303,"Textiles",11,169566,1996
"Used clothes & textile articles",1163,"Bedspreads",116304,"Textiles",11,345754,1996
"Used clothes & textile articles",1163,"Packing Bags",116305,"Textiles",11,123182046,1996
"Used clothes & textile articles",1163,"Awnings, Tents, and Sails",116306,"Textiles",11,57536584,1996
"Used clothes & textile articles",1163,"Other Cloth Articles",116307,"Textiles",11,22832745,1996
"Used clothes & textile articles",1163,"Used Clothing",116309,"Textiles",11,36972,1996
"Used clothes & textile articles",1163,"Textile Scraps",116310,"Textiles",11,474246,1996
"Footwear",1264,"Waterproof Footwear",126401,"Footwear and Headwear",12,15984,1996
"Footwear",1264,"Rubber Footwear",126402,"Footwear and Headwear",12,6182312,1996
"Footwear",1264,"Leather Footwear",126403,"Footwear and Headwear",12,16895014,1996
"Footwear",1264,"Textile Footwear",126404,"Footwear and Headwear",12,10749738,1996
"Footwear",1264,"Other Footwear",126405,"Footwear and Headwear",12,20789097,1996
"Footwear",1264,"Footwear Parts",126406,"Footwear and Headwear",12,1823420,1996
"Headgear",1265,"Hat Shapes",126502,"Footwear and Headwear",12,795,1996
"Headgear",1265,"Felt Hats",126503,"Footwear and Headwear",12,10968,1996
"Headgear",1265,"Hats",126504,"Footwear and Headwear",12,221375,1996
"Headgear",1265,"Knitted Hats",126505,"Footwear and Headwear",12,117461611,1996
"Headgear",1265,"Other Headwear",126506,"Footwear and Headwear",12,936780,1996
"Headgear",1265,"Headbands and Linings",126507,"Footwear and Headwear",12,636,1996
"Umbrellas, walking sticks, & whips",1266,"Umbrellas",126601,"Footwear and Headwear",12,72333,1996
"Umbrellas, walking sticks, & whips",1266,"Walking Sticks",126602,"Footwear and Headwear",12,4789.000000000001,1996
"Umbrellas, walking sticks, & whips",1266,"Umbrella and Walking Stick Accessories",126603,"Footwear and Headwear",12,18178,1996
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Artificial Vegetation",126702,"Footwear and Headwear",12,671167,1996
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Fake Hair",126704,"Footwear and Headwear",12,98670,1996
"Stone, plaster, cement, asbestos, mica.",1368,"Building Stone",136802,"Stone And Glass",13,9170,1996
"Stone, plaster, cement, asbestos, mica.",1368,"Milling Stones",136804,"Stone And Glass",13,1777,1996
"Stone, plaster, cement, asbestos, mica.",1368,"Asbestos Fibres",136812,"Stone And Glass",13,1476.9999999999998,1996
"Stone, plaster, cement, asbestos, mica.",1368,"Other Stone Articles",136815,"Stone And Glass",13,10527.000000000002,1996
"Ceramic products",1369,"Bricks",136901,"Stone And Glass",13,640.9999999999999,1996
"Ceramic products",1369,"Refractory Bricks",136902,"Stone And Glass",13,22028.000000000004,1996
"Ceramic products",1369,"Refractory Ceramics",136903,"Stone And Glass",13,2025,1996
"Ceramic products",1369,"Unglazed Ceramics",136907,"Stone And Glass",13,20519.000000000004,1996
"Ceramic products",1369,"Glazed Ceramics",136908,"Stone And Glass",13,9361,1996
"Ceramic products",1369,"Laboratory Ceramic Ware",136909,"Stone And Glass",13,6029,1996
"Ceramic products",1369,"Bathroom Ceramics",136910,"Stone And Glass",13,25383.000000000004,1996
"Ceramic products",1369,"Porcelain Tableware",136911,"Stone And Glass",13,19570791,1996
"Ceramic products",1369,"Ceramic Tableware",136912,"Stone And Glass",13,3147100,1996
"Ceramic products",1369,"Ornamental Ceramics",136913,"Stone And Glass",13,322736,1996
"Ceramic products",1369,"Other Ceramic Articles",136914,"Stone And Glass",13,87667,1996
"Glass & glassware",1370,"Cast or Rolled Glass",137003,"Stone And Glass",13,184330,1996
"Glass & glassware",1370,"Blown Glass",137004,"Stone And Glass",13,55626.99999999999,1996
"Glass & glassware",1370,"Float Glass",137005,"Stone And Glass",13,15605,1996
